58,7,6,10,6,6,14,14,14,7,25,14,7,11,9,2,59,35,11,2,14,27,5,15,4,4,7,21,6,15,24,18,8,28,11,23,7,5,13,2,2,19,6,37,3,2,5,14,13,9,50,4,17,29,2,5,35,49,2,4,3,5,2,7,3,3,5,5,14,8,21,3,3,4,3,13,3,8,2,9
46,8,5,9,11,6,19,16,18,9,2,45,8,14,10,2,28,7,7,5,7,12,26,11,2,2,9,12,6,2,17,6,10,21,6,15,2,12,12,7,2,7,4,18,3,4,3,18,28,10,42,4,20,26,2,9,36,54,7,18,27,3,2,5,3,2,6,3,7,8,6,3,2,4,6,9,2,6,4,44
41,8,5,9,21,2,14,2,7,8,2,6,9,18,10,18,24,5,8,5,18,13,7,13,11,2,2,20,2,2,12,14,2,8,2,26,2,28,13,2,17,8,2,6,3,14,5,15,12,3,50,5,26,28,3,25,39,43,10,7,6,10,2,7,2,2,6,2,5,6,8,3,2,6,6,12,2,9,8,63
30,6,5,9,7,2,2,2,24,11,2,19,6,12,6,12,12,11,11,9,2,10,5,2,11,4,10,2,6,2,2,11,8,14,2,15,2,9,18,2,6,12,2,9,3,9,6,12,5,11,63,2,23,26,2,15,16,83,5,7,11,16,2,20,2,4,5,2,3,3,6,5,2,10,5,6,4,6,4,54
29,7,5,2,9,11,15,2,14,22,2,34,5,13,8,6,10,7,2,2,2,5,4,11,6,4,18,2,2,2,7,13,2,2,2,43,2,8,5,2,2,3,3,7,13,40,6,15,3,5,35,8,13,29,2,15,15,9,8,11,3,10,2,3,2,2,3,2,5,13,8,7,2,8,8,8,8,5,11,60
34,5,2,9,2,6,25,5,12,14,2,26,6,13,15,11,17,7,17,11,2,4,2,6,6,13,6,6,2,2,20,13,2,2,2,5,13,9,4,7,17,3,2,23,21,39,3,17,4,17,20,15,8,24,2,18,20,12,4,53,13,9,2,4,2,3,6,2,6,23,4,2,10,10,9,12,6,9,6,42
23,4,6,2,5,6,7,5,2,6,2,13,8,2,11,6,19,2,2,11,5,2,2,6,6,4,6,2,2,9,8,17,2,4,2,4,14,10,7,7,6,5,4,34,17,26,2,12,3,30,20,5,19,13,2,12,13,21,10,37,15,4,2,6,3,2,2,2,12,3,2,2,6,10,8,9,4,10,2,56
2,4,5,2,6,6,18,8,16,6,2,15,6,13,9,6,27,2,7,4,7,2,2,42,13,23,6,2,2,9,7,14,4,16,2,7,2,11,8,2,6,8,2,8,20,28,3,19,11,10,23,3,35,9,3,10,52,30,11,10,30,7,2,4,3,3,3,2,23,3,15,2,27,9,9,13,10,27,14,44
2,5,6,9,6,6,3,6,2,6,2,20,2,18,11,7,9,7,7,6,12,7,10,34,13,17,2,17,2,3,26,18,8,2,2,9,9,25,17,2,11,11,2,6,18,30,3,9,4,5,2,6,64,3,2,34,3,8,2,23,2,9,2,4,2,3,3,6,32,3,8,2,3,7,9,18,5,62,24,49
2,8,55,9,17,6,5,9,11,11,2,8,2,12,6,2,17,5,7,4,10,6,10,10,4,11,2,9,2,9,2,10,8,6,2,5,9,2,42,5,11,15,2,2,8,23,4,5,10,17,4,10,10,7,2,51,4,17,2,28,8,10,2,2,2,5,44,4,3,2,18,2,9,9,8,15,7,8,12,11
4,7,44,9,11,6,5,2,19,2,2,13,11,12,6,2,35,37,12,5,7,2,2,2,4,9,36,2,6,16,9,2,4,25,2,15,14,8,2,12,17,12,2,4,3,6,5,9,2,12,3,9,8,5,4,43,2,34,5,36,8,9,2,13,2,5,35,6,16,2,2,2,5,4,6,17,62,4,2,7
10,4,13,2,18,6,2,6,4,6,2,12,6,13,7,6,19,8,19,2,7,5,8,2,4,10,29,9,17,7,18,11,4,23,2,26,15,6,15,15,17,2,2,13,8,16,3,15,5,7,17,6,6,3,7,56,2,44,11,20,9,10,2,6,2,3,10,3,17,2,4,3,4,4,9,10,19,3,12,7
6,5,17,19,4,6,10,3,2,30,2,13,21,2,2,2,12,10,30,2,2,2,6,30,14,2,2,6,2,9,2,9,5,7,2,6,2,11,2,14,2,5,12,2,7,3,4,8,4,2,4,2,6,3,19,2,3,36,2,4,51,17,2,2,16,16,7,2,14,12,4,3,21,3,4,3,35,7,22,4
7,9,16,2,14,6,9,10,15,18,8,17,7,2,6,8,11,10,17,15,2,2,8,19,14,2,2,14,2,30,25,10,5,25,2,6,2,18,5,19,2,3,15,2,22,3,7,16,7,2,4,2,5,3,14,2,14,24,2,27,33,6,13,38,14,70,4,2,3,55,11,4,4,5,6,4,2,10,2,4
7,10,31,10,9,6,17,17,14,29,2,8,7,2,2,2,11,9,9,8,2,2,9,9,9,2,7,13,2,30,17,9,5,13,2,11,2,11,5,13,8,3,9,3,18,2,9,11,4,5,3,19,2,6,5,2,3,32,6,24,37,58,83,21,55,66,17,2,12,13,43,3,7,13,10,3,3,11,8,50
13,20,10,2,7,10,9,7,11,23,7,8,20,21,2,2,7,26,4,12,2,2,11,14,4,2,10,13,2,7,2,12,4,20,2,7,7,11,10,16,2,3,10,6,20,3,5,10,7,2,53,75,3,6,5,5,2,19,7,64,18,48,39,10,18,39,32,2,30,23,5,3,8,20,9,3,12,3,22,64
2,5,13,12,10,20,29,5,14,20,5,20,11,9,6,2,4,49,4,11,2,2,9,7,4,2,9,13,2,16,12,9,4,20,2,12,2,10,23,13,2,4,28,16,32,3,2,5,13,6,4,55,4,6,10,4,2,28,3,25,28,9,5,17,12,31,42,3,43,16,6,3,19,6,8,8,27,3,2,26
2,11,42,2,5,13,2,10,2,23,4,20,14,14,5,7,11,14,13,5,2,2,14,2,12,2,10,9,6,18,10,5,4,4,2,14,7,12,14,15,2,5,32,10,23,3,2,19,20,12,34,46,4,5,15,4,2,16,2,14,29,7,4,20,11,27,35,3,30,16,5,2,48,6,2,17,6,5,8,14
16,8,15,12,2,15,2,2,24,21,2,28,9,12,7,6,7,14,11,9,2,3,30,14,20,2,2,14,6,10,21,24,5,9,2,11,27,23,23,5,15,2,34,15,59,2,3,14,18,2,32,4,3,3,14,6,2,5,2,15,71,4,11,45,29,67,17,3,24,23,4,4,37,6,5,47,5,75,12,7
19,4,19,16,8,29,2,7,25,9,12,26,13,13,6,5,2,14,8,8,2,8,15,16,24,2,2,9,6,8,12,8,23,9,2,12,30,6,18,11,16,10,45,9,6,2,3,23,17,48,2,2,4,3,6,10,3,19,2,9,12,4,3,10,44,67,9,2,20,19,10,5,17,6,3,66,5,19,12,5
25,4,25,20,7,13,8,2,18,23,12,20,14,2,3,6,2,14,6,4,2,9,34,32,20,4,2,14,2,2,11,31,7,5,2,43,16,9,13,32,52,46,48,15,6,2,2,25,19,24,6,3,15,7,5,20,2,28,2,12,18,4,14,88,31,71,22,3,11,21,6,4,17,11,7,8,6,33,24,16
53,4,20,12,13,11,7,2,14,21,2,33,16,13,6,7,27,14,7,10,2,9,19,34,6,29,6,16,6,2,12,6,13,8,2,10,41,10,2,56,2,35,46,37,15,3,13,17,8,9,6,14,21,9,5,5,2,19,2,15,4,8,5,38,17,53,27,3,31,13,23,4,39,8,17,11,12,54,54,24
77,14,11,12,16,22,27,2,2,20,2,28,20,13,7,11,17,53,6,13,2,2,35,60,53,3,2,20,6,29,8,14,26,16,2,35,26,13,4,33,31,24,45,49,7,2,91,6,22,6,11,13,28,5,25,4,2,31,2,35,39,4,11,6,47,75,14,4,47,5,24,24,42,11,17,6,6,26,48,11
70,26,17,12,14,23,15,2,12,33,2,7,14,13,27,5,10,27,22,45,5,13,21,42,38,29,2,24,23,11,12,20,40,2,2,42,2,10,4,2,21,11,49,10,17,2,30,11,15,7,25,10,3,9,6,5,3,18,2,18,11,12,15,2,7,13,6,9,54,10,3,22,41,4,15,42,6,17,26,50
73,4,10,13,2,4,3,8,10,29,6,21,9,14,29,2,26,15,10,35,2,66,34,4,15,13,18,23,33,11,6,18,20,24,2,16,14,16,29,11,18,29,52,17,19,2,27,9,11,4,6,7,3,4,12,10,2,4,2,11,12,18,27,4,4,4,3,19,8,11,11,16,26,3,14,12,3,2,3,10
55,11,2,13,5,10,20,30,7,15,28,8,10,14,45,8,11,37,2,10,2,74,25,13,51,21,6,5,49,7,16,7,17,22,15,20,11,24,68,12,21,34,53,11,23,2,60,3,8,7,6,5,3,12,14,18,2,10,2,14,10,11,11,3,3,2,5,9,16,7,17,18,9,2,9,19,2,2,9,5
40,12,2,12,5,6,17,68,16,20,66,20,2,13,10,6,6,16,15,7,2,64,22,13,34,4,6,13,6,7,25,48,16,5,4,23,10,23,44,15,2,22,42,38,37,2,81,10,12,6,24,3,4,11,12,7,2,4,2,16,15,6,49,3,3,6,7,25,2,5,21,23,11,7,4,25,7,2,11,6
25,14,14,2,7,2,2,23,18,27,31,20,6,13,14,6,9,19,12,10,2,27,28,13,17,24,16,7,2,21,16,22,18,10,8,32,26,25,15,20,12,6,32,62,23,2,64,7,19,3,41,2,23,28,10,7,2,3,2,7,2,19,59,4,2,2,6,44,36,5,39,22,14,4,3,18,11,3,13,16
20,22,14,15,8,6,6,21,11,49,13,14,5,13,10,7,13,10,21,29,12,9,21,11,24,16,8,4,20,15,9,8,21,21,8,9,28,18,9,22,2,15,18,39,21,10,14,7,26,6,34,2,24,31,14,15,13,12,10,3,7,27,10,8,3,2,17,17,22,9,36,11,12,5,5,22,8,5,65,28
7,29,21,14,2,6,2,23,11,53,13,26,11,13,8,5,9,24,28,30,11,13,30,8,35,47,11,16,36,16,19,12,18,15,5,9,14,10,2,40,13,15,10,35,66,3,7,5,22,6,35,2,16,20,5,19,43,71,15,6,3,19,2,8,5,3,4,14,8,12,22,3,13,4,3,11,8,4,16,47
7,14,19,14,8,2,7,21,16,9,4,15,18,13,7,5,8,39,26,19,10,12,14,16,59,26,12,4,48,22,13,31,19,4,7,9,27,30,12,22,13,21,4,19,13,2,5,7,25,5,10,2,12,14,4,23,31,42,16,8,42,9,2,2,6,2,2,25,2,13,18,3,13,5,3,14,9,7,10,38
4,13,13,20,18,10,9,27,2,7,36,13,7,9,13,11,50,37,27,18,6,11,38,20,7,13,7,14,27,21,15,6,17,25,14,16,29,27,48,7,23,31,4,15,4,3,7,13,24,5,14,3,2,16,3,20,15,14,3,7,10,8,2,6,3,3,3,45,19,11,39,4,13,6,3,16,15,8,9,33
2,5,2,28,9,10,18,24,15,8,14,12,7,14,6,28,27,16,17,6,13,12,25,12,10,4,7,16,6,11,21,23,24,12,19,11,43,15,50,2,11,29,2,28,6,4,6,12,22,6,13,5,6,13,2,15,10,26,2,13,8,5,2,2,2,3,6,20,3,10,28,2,11,4,4,18,29,11,7,57
4,6,2,26,5,6,14,23,16,14,18,8,16,32,11,11,28,8,26,9,16,27,2,17,13,2,9,29,2,4,2,27,20,35,21,20,14,20,28,7,17,30,2,14,15,14,5,5,24,6,7,3,9,13,2,10,9,12,2,11,14,3,2,4,3,2,5,26,29,10,23,2,9,4,5,18,11,2,13,63
7,2,2,18,13,6,21,13,8,14,19,13,9,30,8,4,26,2,10,7,8,51,18,6,13,4,3,27,2,5,14,28,17,7,27,13,2,21,45,7,17,6,2,11,14,24,3,9,9,9,9,2,4,9,2,5,4,7,4,8,10,9,2,9,2,5,4,6,31,7,9,3,8,3,5,16,4,7,4,11
2,7,2,9,9,6,10,2,5,27,8,6,2,10,2,21,39,12,12,7,7,9,42,7,11,2,2,19,2,7,7,11,10,8,10,12,7,13,16,7,17,11,2,14,16,16,2,3,13,5,13,8,3,9,3,12,5,44,9,15,12,9,2,22,2,2,8,7,63,11,5,3,6,5,4,5,2,9,11,6
2,5,5,10,9,6,12,6,12,35,2,8,6,16,13,12,20,5,16,14,5,6,30,16,2,4,2,17,6,8,7,18,11,9,2,22,2,5,2,2,2,3,3,11,6,31,3,8,6,9,21,7,3,20,3,19,6,46,13,13,10,11,2,4,2,3,6,2,44,5,5,2,2,5,6,14,4,7,2,16
9,4,5,9,14,6,46,3,5,19,2,16,14,11,7,11,14,11,10,5,6,2,38,2,7,18,7,10,6,4,27,31,12,13,2,9,14,10,4,7,17,3,2,21,12,20,3,14,6,16,29,15,14,29,2,30,5,41,8,16,8,16,2,4,2,4,6,2,11,25,8,2,3,8,8,9,10,15,4,15
9,4,5,2,8,6,41,14,8,12,2,15,16,27,2,7,15,11,17,22,5,5,32,7,6,6,16,10,2,9,5,6,8,14,2,9,2,7,22,7,2,3,4,30,9,16,2,7,9,10,29,4,21,40,2,26,16,26,5,13,40,7,2,3,3,2,3,2,29,24,16,2,4,10,7,43,10,10,2,9
7,4,2,9,5,2,25,12,5,12,2,27,2,18,6,2,46,5,11,8,5,2,29,77,9,20,6,10,2,2,10,14,10,2,2,15,2,6,46,2,6,9,2,12,5,22,3,9,3,15,29,5,35,36,2,14,12,8,3,15,24,10,2,3,3,3,2,2,28,5,6,2,22,10,8,23,6,44,6,3
2,11,6,2,12,6,2,6,9,6,2,13,22,21,9,6,39,11,2,5,10,6,34,2,8,37,6,14,6,9,36,12,4,11,2,5,7,18,31,6,6,12,2,8,7,20,3,15,14,3,47,4,41,37,3,9,18,15,2,19,2,17,2,4,2,4,4,5,24,4,24,2,49,8,9,12,3,29,8,6
7,10,49,10,15,6,3,9,7,17,2,13,14,21,7,2,30,5,10,5,35,2,37,2,4,15,2,10,9,9,10,7,4,14,2,13,25,32,21,2,6,10,2,3,7,15,5,7,2,17,63,6,6,10,2,2,3,8,2,6,3,4,2,3,2,2,48,5,14,3,35,2,3,8,8,36,3,2,21,3
11,5,21,9,16,10,5,9,15,19,2,19,14,32,9,2,13,47,8,5,6,2,20,7,4,12,16,10,24,15,9,9,4,31,2,12,2,9,16,12,2,9,2,3,9,31,6,11,5,8,48,12,5,3,4,11,2,34,4,11,7,7,2,14,2,2,39,15,13,2,44,2,4,7,6,6,6,4,27,6
7,4,16,9,6,6,5,4,10,28,2,19,6,25,6,5,15,2,13,9,6,5,22,2,2,6,11,14,35,22,19,5,8,36,2,21,16,6,21,2,17,15,2,10,6,10,3,12,8,16,45,8,4,6,7,9,2,9,4,19,3,6,2,3,2,3,5,14,64,2,2,2,2,8,8,14,78,3,12,9
5,24,17,14,10,6,2,11,25,8,6,7,21,2,11,2,28,2,41,4,2,2,10,9,9,2,9,9,2,9,8,13,9,8,5,2,2,17,13,16,2,3,17,2,13,2,2,15,6,2,8,3,4,4,17,2,8,28,15,5,12,5,2,4,12,77,4,2,17,52,9,2,6,3,3,6,10,12,4,5
5,26,18,19,17,15,17,15,32,8,2,14,16,2,11,5,24,2,13,12,2,2,13,17,12,2,9,9,2,22,18,31,9,8,3,9,2,11,15,21,2,3,17,3,31,4,3,25,8,2,7,85,5,4,7,2,22,25,57,41,6,6,47,48,38,23,6,2,13,13,47,2,2,3,6,8,4,11,11,78
5,23,18,19,13,4,10,10,23,6,2,14,13,4,11,11,2,2,27,17,2,2,20,38,10,2,2,9,6,18,29,10,7,6,2,9,9,16,13,14,8,3,22,2,21,2,5,10,19,4,4,72,4,4,11,3,17,16,61,14,48,42,21,9,20,8,9,2,30,14,3,2,7,54,7,4,6,11,8,47
10,4,2,14,2,13,9,13,2,12,8,13,23,2,11,6,7,9,22,10,2,2,11,7,6,2,6,9,6,5,12,21,2,12,2,12,2,12,7,11,2,3,19,3,11,3,4,6,34,72,60,18,4,4,4,4,2,43,54,18,14,34,5,6,3,12,10,4,47,3,4,2,13,37,5,4,51,3,8,6
10,54,37,2,6,4,29,14,9,7,6,16,22,10,11,12,7,59,11,7,2,2,14,9,13,4,3,17,2,23,6,10,7,12,2,7,2,12,11,11,2,2,25,7,14,2,3,9,40,44,5,10,2,2,8,3,3,29,49,10,47,6,5,18,5,17,10,35,15,5,4,2,30,30,7,6,12,7,5,12
10,29,34,15,5,11,2,15,16,22,12,26,16,20,10,9,2,8,17,5,2,2,16,8,4,4,7,6,6,3,10,11,15,7,2,12,30,13,14,20,2,3,14,23,26,2,3,14,39,74,6,6,6,3,4,4,3,24,52,19,25,6,9,5,11,12,6,51,13,4,6,2,45,33,5,36,51,23,51,4
18,44,19,23,10,8,2,2,25,19,13,17,16,12,16,7,14,25,10,5,2,2,9,21,12,4,6,6,2,2,34,21,19,14,2,18,38,14,12,19,28,21,17,4,25,4,2,13,38,43,13,6,15,5,6,7,2,10,53,32,63,2,10,7,17,10,7,51,12,5,4,5,10,38,8,57,41,26,23,10
28,4,21,14,5,4,9,10,9,29,2,21,9,13,8,11,6,17,6,7,2,8,6,26,18,4,2,6,6,14,13,10,20,12,2,42,26,2,4,19,44,37,10,13,5,7,4,5,36,45,3,5,34,4,9,10,3,36,37,20,17,4,9,22,15,2,11,45,18,4,15,6,5,39,12,11,22,35,22,8
44,11,13,33,20,4,22,9,19,8,2,9,21,14,14,5,14,34,7,4,2,9,2,42,51,37,6,2,6,16,5,6,16,12,2,20,37,9,21,35,61,14,10,57,19,12,12,5,38,4,4,2,11,4,6,20,2,21,28,9,31,7,10,27,32,16,23,66,33,10,17,6,9,39,31,10,9,35,23,17
12,20,8,12,20,10,30,2,20,16,12,12,14,22,16,5,30,68,6,30,2,8,5,16,67,36,6,7,12,15,10,6,37,16,2,65,18,12,26,27,15,10,13,12,12,7,87,10,17,10,3,10,3,12,11,3,2,12,25,7,22,24,13,37,43,36,72,17,49,17,14,18,13,37,10,11,16,31,9,39
27,14,5,2,17,15,21,2,23,6,12,20,14,21,15,9,18,8,13,51,2,5,9,6,42,20,11,13,27,17,23,6,14,13,2,20,15,39,42,5,17,9,18,31,16,10,13,18,15,9,7,18,2,11,10,7,2,16,28,18,15,52,13,61,19,12,54,13,4,26,29,41,15,28,6,43,7,9,7,27
17,15,5,9,9,26,12,15,23,24,14,6,5,13,37,6,49,28,6,3,6,66,2,16,15,7,16,19,43,14,14,5,18,7,20,5,24,2,57,11,18,7,17,16,8,4,6,33,22,2,24,8,2,13,4,14,2,25,3,5,8,32,23,7,39,78,9,13,31,26,38,13,16,30,6,11,5,48,3,29
6,12,5,18,23,35,2,63,33,8,52,20,9,13,24,8,27,37,2,6,5,14,19,18,15,8,14,4,15,25,50,14,24,9,16,6,17,6,71,13,8,6,17,14,14,6,6,16,22,4,29,2,3,20,9,4,2,45,4,5,2,14,3,9,3,50,7,15,57,21,43,4,28,14,11,18,5,21,9,68
12,12,2,13,35,36,2,27,4,6,42,6,2,13,23,8,13,25,4,9,10,25,12,25,42,18,7,14,14,14,71,26,13,14,9,2,9,2,9,15,8,11,7,11,17,6,7,32,4,5,33,2,3,23,8,9,3,38,4,7,10,42,36,5,2,13,8,4,43,6,38,6,34,10,16,7,8,4,10,34
9,8,2,13,36,30,18,9,14,8,12,6,5,14,13,6,13,11,11,10,2,28,5,18,24,14,18,2,19,7,33,19,5,5,9,10,9,15,10,24,17,7,5,37,14,6,6,10,10,3,4,2,2,11,15,13,7,28,3,18,11,65,3,3,10,5,5,36,66,4,26,9,15,4,21,19,2,2,9,32
7,7,5,3,10,30,16,25,23,4,2,9,16,16,20,10,20,9,4,3,2,12,11,10,11,7,5,11,19,14,14,6,18,15,7,19,11,2,14,30,14,23,6,24,38,34,9,11,44,3,11,2,4,8,9,19,37,57,5,9,4,7,18,6,5,5,5,4,40,8,9,23,14,4,16,24,14,2,2,89
10,4,5,13,8,6,32,15,18,9,13,30,21,13,14,22,25,10,4,3,5,13,2,21,16,14,7,12,14,7,15,22,6,5,11,28,10,5,12,26,2,47,5,20,21,30,60,8,6,5,20,2,2,7,8,30,18,10,6,6,4,40,75,8,5,3,14,9,27,6,3,24,15,4,7,6,17,3,48,33
7,8,7,2,21,6,19,5,10,54,24,7,15,13,3,5,7,2,2,8,5,12,7,17,17,18,11,5,21,11,34,32,8,10,9,43,15,15,8,45,13,46,9,12,8,42,88,8,29,3,18,2,2,9,14,21,8,25,4,19,8,9,49,8,4,3,7,4,26,6,10,19,12,6,3,16,19,7,14,13
9,36,2,3,9,6,7,4,18,27,2,6,16,14,3,2,9,15,20,10,22,10,4,15,48,26,11,2,53,11,20,15,5,20,3,13,2,15,7,76,13,15,4,16,56,47,35,13,10,4,23,2,5,9,5,11,8,24,9,13,31,8,2,2,2,2,2,7,35,10,7,15,15,6,5,22,20,7,8,16
14,42,13,24,17,2,9,9,7,7,29,21,32,13,15,7,8,25,13,21,21,13,19,13,90,58,9,2,10,9,14,14,2,4,5,41,4,6,2,49,2,13,8,14,22,28,10,16,9,9,13,2,3,8,2,10,8,10,4,12,15,6,2,5,3,2,2,26,41,11,23,15,15,4,7,29,23,13,2,22
20,21,33,2,8,6,18,8,9,6,58,11,11,12,14,2,14,20,17,33,23,8,8,10,36,63,9,13,49,16,12,16,4,16,2,11,30,10,7,7,2,19,5,29,5,36,5,13,4,8,13,7,6,6,2,14,2,7,2,2,17,4,2,3,4,2,7,36,74,12,15,6,13,4,5,32,23,12,8,33
13,19,20,19,13,10,14,9,2,8,28,2,9,21,9,22,24,16,19,20,7,10,11,18,22,4,7,11,19,16,39,9,14,13,7,9,30,45,15,7,13,47,4,7,5,25,9,11,5,7,22,3,2,4,2,18,5,4,2,8,17,6,2,4,3,2,6,14,47,14,24,8,10,4,4,11,20,11,2,7
9,4,5,2,9,6,22,20,10,2,42,26,5,45,21,20,4,11,14,10,3,5,25,35,43,4,9,9,6,12,15,19,10,9,14,19,2,35,29,2,17,42,3,5,12,23,3,10,7,12,17,3,2,17,2,6,4,9,3,9,9,4,2,10,4,2,6,16,37,10,6,8,12,4,6,5,20,7,8,9
